,thermoreg_reading,enzyme_activity_index,dual_lobe_signal,stress_variability,habitat_zone,activity_score,fasting_flag,health_outcome,thermoreg_reading_fahrenheit
4109,50.400000000000006,73.0,-2.5,-6.0,c3,3.0,1.0,0,32.26850408413974
4110,54.6,97.0,-1.7000000000000002,-10.7,c2,2.0,0.0,0,37.02893931263983
4111,54.6,99.0,-1.3,-7.300000000000001,c2,2.0,0.0,1,37.02663663446806
4112,45.0,126.0,-3.6,-1.0,c3,4.0,0.0,1,26.21494787323348
4113,54.5,,4.3,-0.9,c1,5.0,0.0,1,36.92410074895406
4114,43.7,68.0,3.4000000000000004,4.0,c3,3.0,0.0,0,24.722325771147
4115,45.3,89.0,4.6000000000000005,-3.1,c1,2.0,0.0,1,26.521187687192064
4116,59.2,118.0,0.2,-5.1000000000000005,c3,1.0,1.0,0,42.14248828891069
4117,58.0,146.0,,-0.4,c2,3.0,1.0,0,40.77191921630183
4118,44.5,81.0,2.5,2.6,c1,4.0,1.0,1,25.642620480957863
4119,44.3,72.0,0.0,-2.5,c4,4.0,0.0,0,25.39781290849064
4120,,67.0,5.4,-1.6,c2,2.0,0.0,0,26.18963057788095
4121,56.0,101.0,3.5,4.5,c3,2.0,0.0,0,38.59375609818942
4122,42.2,156.0,0.9,1.2000000000000002,c1,3.0,1.0,1,
4123,53.0,116.0,3.6,3.0,c1,4.0,0.0,1,35.21041375132357
4124,56.1,127.0,0.1,-0.3,c4,3.0,0.0,1,
4125,49.5,99.0,-5.800000000000001,-10.3,c2,3.0,1.0,0,
4126,58.2,118.0,,-0.2,c1,4.0,0.0,1,41.09057327178435
4127,47.7,117.0,0.5,-1.6,c2,1.0,0.0,0,29.261208474591868
4128,48.400000000000006,113.0,5.5,4.3,c2,3.0,1.0,0,30.07529959105477
4129,42.3,97.0,6.2,5.5,c5,1.0,1.0,1,23.20478391981329
4130,58.3,115.0,-0.7000000000000001,-6.2,c1,2.0,0.0,1,41.15459612858184
4131,44.0,81.0,2.2,8.4,c2,1.0,1.0,0,25.10131597719017
4132,53.0,117.0,5.800000000000001,3.3000000000000003,c1,3.0,0.0,1,
4133,49.6,102.0,6.6000000000000005,4.3,c1,5.0,0.0,1,31.358155395866586
4134,41.7,144.0,1.4,-2.1,c3,1.0,1.0,0,22.52495243199504
4135,45.3,121.0,5.5,8.1,c1,3.0,0.0,0,26.518071705590117
4136,61.2,101.0,6.7,9.3,c1,5.0,0.0,0,44.445850151366606
4137,51.8,72.0,1.3,0.2,c2,,1.0,1,
4138,42.1,76.0,6.6000000000000005,-2.0,c2,3.0,0.0,0,
4139,52.6,75.0,0.1,-2.2,c4,4.0,0.0,1,34.74795458613823
4140,49.0,259.5698302522555,-0.8,-2.6,,1.0,0.0,0,
4141,,121.0,-0.5,-4.0,c1,4.0,1.0,0,63.08641762019763
4142,,95.0,-0.4,-6.1000000000000005,c1,4.0,1.0,1,
4143,47.1,87.0,5.6000000000000005,-3.3000000000000003,c2,3.0,1.0,0,
4144,61.5,124.0,6.800000000000001,10.6,c1,1.0,,0,44.780251260083936
4145,35.4,70.0,0.9,2.3000000000000003,c1,2.0,0.0,1,15.43067449436439
4146,50.900000000000006,77.0,4.4,2.4000000000000004,c5,,1.0,1,32.84888140742988
4147,66.10000000000001,160.0,2.7,-2.0,c3,1.0,0.0,0,49.94985645212965
4148,49.2,110.0,6.300000000000001,5.4,c1,5.0,1.0,1,
4149,36.3,62.0,-2.1,-2.5,c1,2.0,0.0,0,16.40029059816729
4150,47.0,71.0,,-4.800000000000001,c3,2.0,0.0,0,28.43673832030462
4151,61.8,80.0,2.3000000000000003,2.0,c2,4.0,0.0,1,45.09066236863133
4152,53.2,64.0,2.4000000000000004,2.6,c1,2.0,0.0,1,35.38462636688694
4153,43.400000000000006,117.0,-2.6,-1.0,c2,3.0,1.0,1,24.45029501438734
4154,44.7,117.0,-3.5,-8.5,c4,1.0,1.0,0,25.832814735388784
4155,45.7,77.0,-0.5,-0.2,c1,5.0,0.0,1,26.96269755965168
4156,53.1,142.0,3.5,6.5,c3,5.0,1.0,0,35.25078095648597
4157,60.900000000000006,135.0,-0.8,-1.1,c4,2.0,1.0,0,44.04376519644788
4158,58.6,120.0,-2.5,5.6000000000000005,c2,2.0,1.0,0,41.47180711519254
4159,53.8,130.0,5.5,2.4000000000000004,c5,4.0,0.0,0,
4160,39.5,99.0,,-6.1000000000000005,c1,4.0,1.0,1,20.015197159482653
4161,39.5,87.0,1.5,-3.9,c3,2.0,1.0,0,20.048607374059028
4162,54.400000000000006,101.0,,,c2,3.0,0.0,1,36.79926819092387
4163,39.400000000000006,79.0,-2.9000000000000004,-1.7000000000000002,c2,2.0,0.0,0,
4164,48.400000000000006,54.0,-2.2,-0.0,c3,2.0,0.0,0,29.96989681038256
4165,52.6,83.0,4.0,2.4000000000000004,,3.0,1.0,0,
4166,41.1,134.0,-3.9,-3.8,c2,2.0,0.0,1,21.7616540417358
4167,42.0,64.0,,,c2,3.0,1.0,0,22.78163899077023
4168,49.400000000000006,49.0,4.5,-1.2000000000000002,c2,2.0,1.0,0,
4169,54.2,,5.0,2.4000000000000004,c5,1.0,1.0,1,36.53285258771648
4170,58.7,121.0,2.7,-1.1,,,0.0,0,41.55366893372381
4171,55.0,117.0,5.5,-1.7000000000000002,c2,2.0,0.0,1,37.46348091293497
4172,130.01867350217316,97.0,-4.4,-14.0,c2,3.0,1.0,0,32.66290935492975
4173,44.2,115.0,2.6,6.2,c4,2.0,0.0,0,25.28424721798655
4174,41.6,127.0,-0.9,-5.7,c3,3.0,,0,22.36183703739933
4175,46.1,79.0,3.3000000000000003,0.2,c3,4.0,0.0,0,27.402106205037672
4176,53.400000000000006,123.0,-0.5,-0.2,c3,5.0,0.0,1,35.6894202648251
4177,52.900000000000006,135.0,0.3,-6.4,,5.0,1.0,1,
4178,33.4,56.0,-1.3,,c1,2.0,1.0,0,13.1008821284739
4179,43.900000000000006,130.0,2.7,0.6000000000000001,,,0.0,1,24.92890674559247
4180,59.8,147.0,-0.8,-4.2,,5.0,1.0,0,42.8405679644554
4181,,68.0,5.4,-2.3000000000000003,c3,2.0,1.0,0,32.71293543023725
4182,38.8,124.0,2.5,3.1,c3,2.0,1.0,0,19.246919782073128
4183,69.0,100.0,2.5,-1.4,c4,2.0,0.0,0,
4184,49.900000000000006,81.0,2.8000000000000003,1.4,c1,5.0,1.0,1,31.73952440916712
4185,53.2,124.0,-4.1000000000000005,-5.0,c3,3.0,1.0,1,35.459005633820674
4186,53.400000000000006,134.0,4.9,6.800000000000001,c5,2.0,0.0,0,35.59572280440621
4187,47.2,98.0,3.8,3.2,c1,4.0,1.0,1,
4188,44.3,74.0,,-3.6,c1,5.0,0.0,1,25.45183686360745
4189,67.10000000000001,122.0,3.2,6.1000000000000005,,3.0,1.0,0,51.09507486559346
4190,58.2,104.0,0.3,-3.3000000000000003,c1,2.0,1.0,1,41.02885282655976
4191,56.7,134.0,,,c3,2.0,1.0,1,39.39743480997809
4192,54.8,97.0,-3.6,-8.9,c2,4.0,0.0,1,37.1866027254639
4193,42.1,69.0,3.6,-8.4,c2,4.0,1.0,0,22.97014348674484
4194,60.400000000000006,78.0,-0.5,-4.6000000000000005,c5,3.0,0.0,1,43.49777172566246
4195,43.400000000000006,73.0,,3.1,c2,4.0,0.0,0,24.41180607789425
4196,52.400000000000006,101.0,-0.1,-7.5,c2,2.0,0.0,0,34.54958118335581
4197,37.0,48.0,1.6,7.0,c1,3.0,0.0,1,17.245490850818882
4198,33.800000000000004,26.0,4.1000000000000005,-7.5,c1,2.0,1.0,0,13.632270344172325
4199,52.7,131.0,4.2,-1.2000000000000002,c2,5.0,0.0,1,34.864620823878035
4200,43.7,63.0,-2.2,,c3,3.0,0.0,0,
4201,,38.0,3.2,5.1000000000000005,c1,2.0,1.0,1,14.097491858324542
4202,54.5,150.0,1.6,2.6,c1,2.0,0.0,0,36.86548552652368
4203,67.10000000000001,152.0,5.6000000000000005,2.2,c2,5.0,0.0,0,51.0807269394571
4204,61.3,147.0,0.7000000000000001,-7.0,c3,5.0,1.0,0,44.50604232722056
4205,48.1,111.0,3.8,-3.4000000000000004,c1,,0.0,1,29.684139032608947
4206,50.2,136.0,1.0,0.4,c4,3.0,0.0,1,
4207,57.3,136.0,3.5,-1.4,c5,4.0,0.0,1,39.98935631105522
4208,59.1,106.0,-2.1,-5.800000000000001,c1,4.0,1.0,1,42.09915217851416
4209,47.400000000000006,67.0,0.2,-1.7000000000000002,c2,1.0,1.0,0,
4210,50.400000000000006,66.0,5.9,1.8,c3,1.0,0.0,0,32.30759944152117
4211,52.6,101.0,-0.6000000000000001,-9.6,c1,2.0,1.0,1,34.70553326088083
4212,54.6,78.0,3.4000000000000004,-4.3,c4,2.0,,1,
4213,,77.0,5.0,-2.7,c5,3.0,0.0,1,
4214,49.2,95.0,4.4,-0.9,c3,2.0,1.0,0,
4215,61.2,157.0,3.0,1.4,c1,3.0,1.0,0,
4216,,76.0,4.0,2.1,c1,4.0,1.0,1,42.88568632198597
4217,54.0,108.0,2.6,5.7,c2,5.0,1.0,1,36.2966951609248
4218,,90.0,-2.4000000000000004,-9.7,c1,3.0,1.0,1,47.47198163020636
4219,47.1,80.0,6.6000000000000005,5.4,c3,2.0,0.0,0,28.521988139962247
4220,63.1,147.0,3.8,-1.6,c2,2.0,0.0,0,46.60676103766443
4221,54.5,,-2.7,4.4,c3,,,1,36.88263899181995
4222,76.3,137.0,-2.1,-3.9,c3,1.0,1.0,0,61.43923509993131
4223,40.6,88.0,-3.5,-7.1000000000000005,c1,5.0,1.0,0,21.2676626589577
4224,44.6,110.0,2.8000000000000003,2.0,c3,3.0,0.0,0,25.795892730043924
4225,53.5,91.0,-0.7000000000000001,-1.4,c4,3.0,0.0,1,
4226,53.3,140.0,4.3,0.6000000000000001,c2,3.0,1.0,0,35.57510647681093
4227,65.8,115.0,3.3000000000000003,3.8,,1.0,0.0,0,
4228,44.8,104.0,4.9,9.1,c1,4.0,0.0,0,25.984627850304197
4229,,107.0,-3.7,-0.9,c3,3.0,0.0,1,40.14426666824496
4230,59.5,,3.6,0.9,c5,3.0,0.0,1,42.46216704213796
4231,55.8,165.0,4.2,9.6,c3,4.0,1.0,0,38.341830489985824
4232,42.5,80.0,-1.7000000000000002,-1.0,c1,2.0,0.0,1,
4233,61.400000000000006,119.0,-3.8,,c1,3.0,1.0,1,44.66982924728778
4234,60.0,105.0,1.0,,c5,4.0,1.0,1,43.06392438183872
4235,55.0,93.0,3.4000000000000004,0.4,c3,5.0,0.0,0,37.39626067811339
4236,51.8,84.0,1.5,-2.6,c1,4.0,1.0,1,33.83912918488059
4237,52.0,,-0.6000000000000001,-0.8,c3,1.0,0.0,0,34.03497209039934
4238,49.5,78.0,-1.2000000000000002,-10.6,c1,3.0,0.0,0,31.2913778698456
4239,55.3,89.0,2.1,7.0,c5,3.0,0.0,1,
4240,50.400000000000006,,-3.2,-1.8,c2,1.0,0.0,0,32.2802136765048
4241,43.400000000000006,126.0,3.5,-6.4,c1,4.0,1.0,0,24.36327522182623
4242,41.8,131.0,-1.9,-0.7000000000000001,c1,2.0,1.0,1,22.562675196551677
4243,44.1,108.0,5.300000000000001,5.0,c1,3.0,0.0,1,
4244,51.900000000000006,80.0,-0.3,4.4,c3,2.0,0.0,0,33.999190182945064
4245,49.900000000000006,66.0,-1.4,4.4,c3,2.0,1.0,0,31.75739747208313
4246,51.900000000000006,61.0,4.1000000000000005,10.0,c3,2.0,1.0,1,33.938094139598746
4247,54.2,124.0,2.8000000000000003,-0.3,c1,2.0,0.0,1,36.507318201915
4248,,126.0,3.8,4.0,c3,5.0,,0,26.35411166674809
4249,61.900000000000006,125.0,3.3000000000000003,-0.7000000000000001,c4,4.0,,0,45.19094151510813
4250,48.0,158.9459458387714,,5.9,c3,1.0,0.0,0,29.59060255657273
4251,46.7,107.0,3.9,-7.4,c3,2.0,0.0,0,28.09915713696642
4252,54.0,86.0,1.5,,c1,5.0,0.0,1,36.34147613599208
4253,35.5,103.0,4.5,0.5,c4,3.0,0.0,1,15.471408178624344
4254,43.8,115.0,-0.9,-2.6,c1,3.0,0.0,1,24.885189952493725
4255,58.0,87.0,-0.2,-1.1,c4,3.0,0.0,1,40.829655188226496
4256,36.3,99.0,3.4000000000000004,6.7,c2,2.0,0.0,1,16.363202638441003
4257,59.1,111.0,4.0,-0.9,c1,2.0,0.0,0,42.058167772398406
4258,62.3,114.0,7.4,-0.6000000000000001,c1,2.0,0.0,0,45.600229097232216
4259,47.2,106.0,4.0,0.2,c5,4.0,1.0,1,28.674901959586265
4260,52.5,114.0,2.4000000000000004,-2.1,c2,2.0,1.0,1,34.62631490683679
4261,59.1,139.0,5.2,5.300000000000001,c2,3.0,1.0,0,42.07178376365924
4262,46.400000000000006,,1.9,6.5,c5,5.0,0.0,1,27.79889730760832
4263,57.1,127.0,-1.1,3.5,c2,3.0,0.0,0,39.80997968473563
4264,44.8,60.0,-0.3,2.8000000000000003,c4,2.0,0.0,0,25.95966084382395
4265,46.3,89.0,5.1000000000000005,0.5,c4,,0.0,1,27.701579360001386
4266,,87.0,0.1,-2.2,c3,2.0,1.0,0,24.80597182107524
4267,52.900000000000006,131.0,4.0,3.7,c1,4.0,0.0,0,35.083824792753234
4268,59.400000000000006,116.0,4.9,-0.6000000000000001,c5,4.0,0.0,1,
4269,48.7,91.0,6.0,0.7000000000000001,c3,2.0,0.0,1,30.34298361094552
4270,40.0,122.0,5.9,5.1000000000000005,c2,3.0,0.0,0,
4271,41.5,74.0,4.9,-3.1,c3,3.0,,0,22.25563859941866
4272,53.3,93.0,2.7,5.4,c1,5.0,0.0,1,35.55139479233486
4273,64.9,75.0,-0.1,-3.4000000000000004,c1,2.0,1.0,1,48.59704772054842
4274,53.3,100.0,4.0,4.2,c3,3.0,1.0,0,35.54352499382958
4275,47.1,,6.9,5.300000000000001,,5.0,0.0,0,28.517931044138727
4276,56.3,104.0,4.800000000000001,,c2,2.0,0.0,0,38.89565570165256
4277,48.2,104.0,5.1000000000000005,-6.2,c3,4.0,0.0,0,29.84451227971928
4278,47.1,66.0,3.7,7.0,c5,4.0,0.0,1,28.595433043722142
4279,42.5,65.0,6.4,9.2,c1,1.0,0.0,1,
4280,61.400000000000006,76.0,5.2,4.2,c1,5.0,1.0,1,44.6760395982172
4281,29.8,52.0,6.4,6.2,c1,4.0,0.0,1,9.147128742539028
4282,56.5,86.0,4.6000000000000005,5.0,c5,3.0,0.0,1,39.18073280251343
4283,46.400000000000006,152.0,0.4,-5.1000000000000005,c1,3.0,0.0,1,27.826295559822167
4284,46.900000000000006,135.0,-2.8000000000000003,-3.8,c2,2.0,0.0,1,
4285,63.7,159.0,6.4,7.800000000000001,c4,2.0,0.0,0,47.23083640506032
4286,,56.0,-2.2,-11.1,c3,,0.0,0,25.57282017019953
4287,44.7,86.0,-1.2000000000000002,-0.6000000000000001,c1,3.0,1.0,0,25.87937761374431
4288,49.1,66.0,-1.7000000000000002,-2.7,c5,2.0,0.0,1,30.826451849724226
4289,53.5,156.0,5.5,5.9,c1,5.0,1.0,0,35.72462647231014
4290,46.6,117.0,2.4000000000000004,-4.9,c2,3.0,0.0,0,28.02329795936417
4291,37.6,51.0,4.4,-0.9,c1,2.0,0.0,0,17.83526962517703
4292,43.2,99.0,,-3.8,c3,2.0,1.0,0,
4293,60.400000000000006,78.0,2.4000000000000004,-5.5,c1,5.0,0.0,1,
4294,50.8,98.0,2.4000000000000004,4.0,c4,2.0,1.0,1,32.672991102219605
4295,53.8,102.0,-2.0,-5.800000000000001,c2,2.0,1.0,1,36.0597855533344
4296,48.1,117.0,1.9,,c1,3.0,0.0,1,
4297,44.900000000000006,118.0,-2.2,1.1,c4,3.0,0.0,1,26.064520734440578
4298,63.6,124.0,7.7,3.7,c3,3.0,0.0,0,
4299,48.7,92.0,0.5,2.9000000000000004,c2,5.0,0.0,1,30.306273286540275
4300,46.6,7.0,3.5,-3.0,c2,2.0,,0,28.009671084255856
4301,58.900000000000006,157.0,4.7,,c2,,1.0,0,41.86528129719805
4302,44.400000000000006,73.0,-2.3000000000000003,-7.5,c2,5.0,1.0,0,25.49875677019353
4303,45.400000000000006,95.0,6.4,,c4,2.0,1.0,0,26.64745390603403
4304,50.2,161.0,6.1000000000000005,2.8000000000000003,c1,5.0,0.0,0,32.09222015615208
4305,50.2,68.0,0.5,1.9,c2,4.0,0.0,1,32.002430936793616
4306,52.2,104.0,3.2,1.8,c3,4.0,0.0,0,
4307,66.9,142.0,4.3,-6.1000000000000005,c5,1.0,1.0,0,50.82502180455939
4308,,134.0,3.0,-0.1,c1,1.0,0.0,1,35.026234217171336
4309,31.1,68.0,-0.8,-8.8,c1,2.0,0.0,0,10.597514335242796
4310,132.11867350217315,136.0,0.3,0.1,c4,3.0,1.0,1,34.93669049088405
4311,50.5,90.0,4.4,4.6000000000000005,c5,4.0,1.0,1,32.34091995040639
4312,50.5,116.0,3.7,4.4,c3,2.0,0.0,0,
4313,52.1,115.0,1.3,-1.0,c2,1.0,1.0,0,34.21352578456553
4314,49.900000000000006,98.0,-1.7000000000000002,,c1,1.0,0.0,0,31.741895410926805
4315,49.7,108.0,-1.4,-1.9,c5,3.0,1.0,1,31.5264911625015
4316,55.1,85.0,-3.6,-3.0,c3,1.0,0.0,1,37.51739788793707
4317,45.8,85.0,-0.7000000000000001,-3.0,c3,4.0,0.0,0,27.12127282524949
4318,-36.718673502173154,,0.1,-1.2000000000000002,c4,2.0,1.0,0,23.47082297924742
4319,74.4,129.0,3.2,-6.800000000000001,c4,3.0,,0,59.21403307360152
4320,44.400000000000006,324.1880303521584,2.8000000000000003,1.1,c1,4.0,1.0,1,25.5572830059689
4321,51.0,113.0,4.1000000000000005,,c1,3.0,0.0,1,32.90128621214069
4322,38.2,89.0,1.0,-5.9,c1,5.0,0.0,0,18.53905774212169
4323,51.1,59.0,3.2,3.5,c4,4.0,0.0,1,
4324,42.7,96.0,-0.8,-4.4,c2,2.0,1.0,0,
4325,46.6,93.0,0.8,0.1,c3,1.0,0.0,0,
4326,58.5,129.0,7.2,6.7,c1,5.0,1.0,0,41.40558199194011
4327,53.900000000000006,144.4361494031586,4.9,4.1000000000000005,c2,4.0,0.0,0,36.24808611540266
4328,54.7,97.0,3.4000000000000004,-4.3,c1,5.0,,1,37.11568572117337
4329,36.0,68.0,5.4,1.5,c5,1.0,0.0,1,16.059156454473232
4330,64.9,150.0,5.5,12.2,c2,5.0,0.0,0,48.53205652846111
4331,40.6,68.0,3.8,7.7,,5.0,0.0,1,21.273068201523124
4332,62.400000000000006,123.0,2.8000000000000003,4.3,c1,2.0,1.0,0,45.75704732864479
4333,,60.0,0.2,-0.3,c1,1.0,0.0,1,41.19389479383338
4334,54.8,100.0,-0.7000000000000001,-6.4,c1,2.0,0.0,1,37.19599467606212
4335,43.3,124.0,2.3000000000000003,-0.3,c1,3.0,0.0,1,24.305136971824567
4336,51.400000000000006,111.0,4.7,0.8,c3,2.0,1.0,0,33.364308603375704
4337,46.400000000000006,118.0,-2.3000000000000003,-4.0,c1,1.0,1.0,0,
4338,-79.31867350217316,127.0,-3.0,-10.4,c2,5.0,0.0,1,
4339,48.2,133.0,-0.9,1.7000000000000002,c1,2.0,0.0,1,29.75114966822996
4340,33.800000000000004,64.0,-1.7000000000000002,-14.5,c5,5.0,0.0,0,
4341,59.1,141.0,-1.5,0.7000000000000001,c1,2.0,0.0,0,42.096057358861295
4342,49.5,160.0,5.7,7.1000000000000005,c3,4.0,1.0,0,31.27003559105575
4343,46.3,93.0,-0.1,8.200000000000001,c4,2.0,0.0,0,27.636796404479867
4344,45.7,57.0,-1.6,-4.1000000000000005,c5,1.0,1.0,1,26.95705490453209
4345,53.0,,-1.8,,c3,4.0,1.0,1,
4346,43.0,101.0,2.8000000000000003,1.4,c3,2.0,,0,23.95619295534975
4347,32.1,25.0,-1.1,-0.2,c2,2.0,1.0,0,11.70341997373361
4348,53.400000000000006,85.0,,-1.5,c3,3.0,1.0,0,35.66416822887449
4349,54.3,99.0,6.300000000000001,-1.1,c4,3.0,0.0,1,36.67192698161139
4350,48.6,101.0,5.9,5.9,c2,3.0,1.0,0,30.203313577901305
4351,41.0,133.0,0.6000000000000001,-1.1,c3,1.0,1.0,0,21.66887412328992
4352,50.900000000000006,,4.5,-2.0,c5,5.0,0.0,1,32.800419868003566
4353,38.400000000000006,51.0,-0.4,-8.9,c1,1.0,1.0,0,18.819208685177703
4354,41.900000000000006,191.0,4.2,12.5,c2,4.0,0.0,0,22.754924629811065
4355,44.2,90.0,0.2,,c1,4.0,1.0,1,
4356,56.900000000000006,66.0,6.300000000000001,6.300000000000001,,2.0,1.0,1,39.595451638024
4357,47.3,68.0,4.4,1.7000000000000002,c3,3.0,0.0,0,28.736501446067745
4358,46.6,67.0,4.7,5.4,c2,,0.0,1,27.969202294011858
4359,65.8,90.0,4.7,-2.0,c1,4.0,1.0,1,49.59223263870122
4360,53.0,119.0,,-3.8,c4,4.0,0.0,1,35.172162474698425
4361,52.900000000000006,33.0,4.5,3.4000000000000004,c1,3.0,0.0,1,35.05095059427343
4362,47.2,122.0,2.7,-3.6,c2,4.0,0.0,1,28.672693293121025
4363,45.400000000000006,,-0.5,-2.5,c1,2.0,0.0,1,26.632654991269
4364,32.7,59.0,2.8000000000000003,,c5,4.0,0.0,1,12.322342039845644
4365,57.900000000000006,138.0,2.3000000000000003,-2.9000000000000004,c2,3.0,0.0,0,40.71866478731202
4366,53.7,77.0,4.5,0.0,c4,5.0,0.0,1,36.03478735180741
4367,48.7,75.0,5.9,-3.6,c2,5.0,0.0,0,
4368,49.1,113.0,4.9,7.2,c1,1.0,1.0,0,30.7649596834737
4369,56.1,105.0,5.300000000000001,9.7,c1,4.0,0.0,0,38.6252983603495
4370,37.7,63.0,2.5,-3.4000000000000004,c2,,1.0,0,18.00760934228132
4371,45.400000000000006,89.0,3.6,6.2,c4,4.0,1.0,0,26.69106801601575
4372,41.1,121.0,-0.7000000000000001,-2.3000000000000003,c3,2.0,1.0,0,21.773274233967225
4373,64.3,159.0,4.2,2.0,c1,4.0,0.0,0,47.94358354238072
4374,57.2,,1.4,-5.9,c2,1.0,1.0,0,39.880899786679706
4375,32.5,61.0,6.2,1.5,c2,5.0,1.0,1,12.175766229781722
4376,,94.0,-0.7000000000000001,0.1,c3,3.0,0.0,0,18.37614536024022
4377,49.1,75.0,-2.9000000000000004,-8.3,c3,1.0,1.0,0,30.808888939782623
4378,46.400000000000006,126.0,0.7000000000000001,-4.2,c2,4.0,0.0,1,
4379,39.6,108.0,-4.3,-7.6,c4,2.0,0.0,0,20.080560127308004
4380,65.7,179.0,7.0,-9.9,c3,2.0,,0,49.5028601388544
4381,52.7,83.0,,-0.3,c1,4.0,0.0,1,34.81285922584321
4382,54.0,82.0,0.1,,c2,,1.0,1,36.27334690576782
4383,44.6,106.0,3.7,3.2,c4,2.0,1.0,1,25.77186545691007
4384,55.900000000000006,103.0,3.1,5.1000000000000005,c1,3.0,1.0,0,38.50046732460202
4385,47.1,122.0,2.5,-1.3,c1,2.0,0.0,1,28.576105151161897
4386,47.900000000000006,,1.7000000000000002,7.6,c3,1.0,1.0,0,
4387,55.0,155.0,7.5,1.4,c2,2.0,,0,37.49901763842734
4388,37.1,,4.6000000000000005,1.5,c1,3.0,0.0,1,
4389,,146.0,5.6000000000000005,1.9,c4,3.0,0.0,0,46.37325073865884
4390,51.6,89.0,3.7,2.5,,3.0,0.0,1,33.64150293251488
4391,60.400000000000006,124.0,-0.7000000000000001,-3.2,c3,5.0,1.0,1,43.52849787902382
4392,41.6,84.0,6.4,3.5,c1,2.0,0.0,1,22.321222190430635
4393,42.8,,2.8000000000000003,-2.0,c3,5.0,0.0,0,23.69151388374626
4394,40.900000000000006,134.0,4.9,0.8,c3,3.0,0.0,0,21.542898005601693
4395,52.2,68.0,0.3,-10.8,c1,4.0,0.0,0,34.25267905398355
4396,50.7,101.0,-1.7000000000000002,0.3,c4,3.0,0.0,1,32.59384971726421
4397,46.400000000000006,96.0,-2.4000000000000004,-8.1,c3,1.0,1.0,0,27.820293626919376
4398,42.0,104.0,4.2,-0.0,c4,3.0,1.0,1,22.873377264032484
4399,119.31867350217316,54.0,3.1,-3.4000000000000004,c1,4.0,,0,
4400,49.8,92.0,1.2000000000000002,,c3,2.0,1.0,0,31.563644895764096
4401,46.400000000000006,78.0,5.2,0.6000000000000001,c5,2.0,1.0,1,27.8097189837026
4402,44.7,30.0,4.4,-8.1,c3,,0.0,0,25.82953706877564
4403,62.5,153.0,3.6,2.7,c4,4.0,0.0,0,45.923805375184486
4404,49.5,60.0,-0.3,-5.0,c2,3.0,1.0,0,
4405,60.3,74.0,2.6,0.5,c3,4.0,1.0,1,43.430386405342325
4406,45.900000000000006,119.0,2.2,3.9,,4.0,0.0,0,27.200730355855733
4407,52.1,95.0,4.3,-2.1,c1,3.0,0.0,1,34.20298655418791
4408,49.7,92.0,4.0,1.7000000000000002,,4.0,0.0,0,31.500715853692984
4409,36.6,70.0,5.9,0.3,c2,1.0,0.0,1,16.7213992143369
4410,61.6,149.0,0.1,2.7,c5,1.0,1.0,0,44.855044756375214
4411,49.1,84.0,4.4,2.6,c3,3.0,0.0,0,30.783617536708256
4412,56.1,127.0,-0.5,-2.1,c4,3.0,0.0,1,38.717763976696645
4413,44.1,59.0,5.1000000000000005,-2.4000000000000004,c3,2.0,0.0,0,25.231741497845967
4414,48.8,107.0,7.300000000000001,8.0,c4,3.0,1.0,0,30.51640056578212
4415,43.2,113.0,4.7,6.300000000000001,c2,1.0,1.0,0,24.198328760689808
4416,60.1,155.0,3.4000000000000004,-1.8,c3,4.0,0.0,0,43.12398634487055
4417,52.7,63.0,,-2.9000000000000004,c1,,0.0,1,34.80268412705608
4418,53.1,97.0,1.7000000000000002,2.4000000000000004,c2,3.0,0.0,1,35.30348174012799
4419,61.0,162.0,4.3,11.6,,5.0,1.0,0,44.223657323944806
4420,,141.0,-1.6,-1.4,c3,,0.0,0,42.407071672091206
4421,56.3,105.0,1.7000000000000002,-0.1,c2,3.0,0.0,1,38.88808282522657
4422,38.8,81.0,4.800000000000001,1.9,,1.0,0.0,1,19.20445387666284
4423,44.6,99.0,1.5,-0.7000000000000001,c4,1.0,1.0,0,
4424,42.1,77.0,3.8,5.0,c3,5.0,1.0,0,22.965006775897827
4425,56.0,125.0,-0.4,-5.7,c1,5.0,0.0,1,
4426,51.5,116.0,5.0,6.7,c3,4.0,0.0,0,33.535867475750464
4427,39.0,52.0,4.2,-4.4,c3,5.0,0.0,0,19.48538809732465
4428,48.6,85.0,1.2000000000000002,2.2,c2,1.0,0.0,0,30.301302082898957
4429,38.2,68.0,5.800000000000001,7.4,c2,4.0,0.0,1,18.55298897853099
4430,49.7,93.0,1.2000000000000002,2.9000000000000004,c4,1.0,0.0,1,31.52159160737216
4431,36.9,85.0,1.8,1.1,c1,3.0,,1,17.101647464115338
4432,54.400000000000006,112.0,-0.7000000000000001,-0.5,c2,4.0,1.0,1,
4433,53.2,86.0,5.7,1.7000000000000002,c4,4.0,0.0,1,35.401663634306665
4434,65.4,162.0,2.8000000000000003,-3.9,c2,2.0,1.0,0,49.17153644012193
4435,56.900000000000006,112.0,-1.1,-1.5,c4,5.0,0.0,1,
4436,46.8,134.0,1.8,0.2,c2,3.0,0.0,0,28.19377169759748
4437,56.7,150.0,-0.1,2.2,c2,5.0,0.0,0,39.36263083947037
4438,39.0,,2.8000000000000003,0.2,c5,3.0,0.0,1,19.4210250714934
4439,42.5,74.0,-2.3000000000000003,-2.9000000000000004,c1,2.0,0.0,0,23.33774656687023
4440,52.8,94.0,3.4000000000000004,2.6,c1,5.0,0.0,1,
